1100 ," Multishow Ao Vivo - Skank no Mineirão is the eleventh live album released by Brazilian rock band Skank in 2010 by  Sony Music in DVD and CD formats. The 
Concert have been recorded at Mineirão in Belo Horizonte for more than 50 thousand people.
In this album, they mixed old songs, chosen by the audience in an internet polling, with new songs. The cover shows Mineirão in its inauguration in 1965. "
1101 ," 'D'ye ken John Peel?' – which translates to 'Do you know John Peel?' – is a famous Cumberland hunting song written around 1824 by John Woodcock Graves (1795–1886) in celebration of his friend John Peel (1776–1854), an English fox hunter from the Lake District. The melody is said to be a contrafactum of a popular border rant, 'Bonnie Annie.' A different version, the one that endurs today, was musically adapted in 1869 by William Metcalfe (1829–1909), the organist and choirmaster of Carlisle Cathedral. The tune etymology has a long history that has been traced back to 1695 and attributed to adaptations – one in particular, from the 20th century, the 1939 jingle, 'Pepsi-Cola Hits the Spot.' "
1102 ," Margaret Verble is an American author. As a voting citizen of the Cherokee Nation of Oklahoma, her book Maud's Line was a finalist for the 2016 Pulitzer Prize for Fiction. "
1103 ," Greg Carmichael (born 1 January 1953) is a British guitarist and member of contemporary jazz group Acoustic Alchemy. His primary instrument is the nylon-string acoustic guitar.
He joined the band in 1985 as a partner with steel-string guitarist Nick Webb to work on the band's first album, Red Dust and Spanish Lace, and has been at the forefront of the band ever since.
After the death of Webb from pancreatic cancer in 1998, Carmichael decided to continue with the band, calling on steel-string guitarist Miles Gilderdale as a partner. "
1104 ," Steven Barnes (born March 1, 1952) is an American science fiction, fantasy, and mystery writer. He has written novels, short fiction, screen plays for television, scripts for comic books, animation, newspaper copy, and magazine articles. "
1105 ," Daniel F. Healy (c. 1895 – July 8, 1980) was a Chicago detective who became famous when he killed the leader of the North Side Gang, Vincent Drucci, during an altercation, which occurred during the course of an arrest, on April 4, 1927. By 1933 Healy had been made sergeant of the Chicago Police. After retiring from the Chicago Police Department, Healy served as Chief of Police for Stone Park, a village in Cook County, Illinois. "
1106 ," Luca De Filippo (3 June 1948 – 27 November 2015) was an Italian actor and director of theatre. De Filippo was born in Rome to  Eduardo De Filippo and the singer and actress Thea Prandi. He married Carolina Rosi, the daughter of director Francesco Rosi in 2013. They had many theatrical experiences. De Filippo's career started in 1955, at the age of 7, playing Peppeniello in Poverty and Nobility by Eduardo Scarpetta, directed by his father. Luca took part, both in theater and in the TV versions, of  Saturday, Sunday and Monday and Filumena Marturano.Luca De Filippo had many film and television appearances under the name of Luca Della Porta, including, along with Helmut Berger, Young Tigers (1967), directed by Antonio Leonviola; with Carlo Giuffrè, the television series directed by Mino Guerrini That shop Piazza Navona (1969); always for television works in Petrosenella and scenes of Naples (1982); Then it was the turn of the series Naso di cane, directed by Pasquale Squitieri, with Claudia Cardinale (1985); then de Blackmail, directed by various directors, starring, among others, Massimo Ranieri and Kim Rossi Stuart. "
1107 ," Alliance Airlines (later known SA Alliance Air) was a multi-national long-haul airline based at Entebbe International Airport in Uganda. It was set up in 1995 as a joint venture between South African Airways (SAA) and the governments of Tanzania and Uganda. The airline ceased operations in 2000. "
1108 ," Dingle (IPA: [diŋˈlɛʔ]), officially the Municipality of Dingle (Kinaray-a: Banwa ka Dingle, Hiligaynon: Banwa sang Dingle, Tagalog: Bayan ng Dingle),  is a 3rd class municipality in the province of Iloilo, Philippines. According to the 2015 census, it has a population of 45,335 people.The town is known for its baroque-architecture church and its archaeological cave sites, such as the Lapuz Lapuz Cave, famous for revealing hunter-gatherer lives of the ancient people of Panay. "
1109 ," Love Is a Promise Whispering Goodbye is the second EP of Canadian alternative rock-emo band Your Favorite Enemies, which was released on June 17, 2008. The album was produced from Canadian label Hopeful Tragedy Records, which the band founded in April 2008 for releasing their debut album, And If I Was To Die In The Morning… Would I Still Be Sleeping With You. It includes seven songs, two new songs, a radio edit and an acoustic version of 'Open Your Eyes', three other acoustic songs and three music videos. The album was produced by Your Favorite Enemies and mixed by the band. Only a few weeks following its release, the album was successfully acclaimed on their Japan-Indonesia-World-Tour in 2008. "
1110 ," The Kuvasz (Hungarian pronunciation: [ˈkuvɒs]), is an ancient breed of livestock dog of Hungarian origin. Mention of the breed can be found in old Hungarian texts. They have historically been royal guard dogs, or guarded livestock, but have been increasingly found in homes as pets over the last seventy years.

 "
1111 ," Peter Quenneville (born March 9, 1994) is a Canadian professional ice hockey forward who is currently playing for Rapid City Rush of the ECHL. "
1112 ," Darwinia is a 1998 science fiction/alternate history novel by American-Canadian writer Robert Charles Wilson. 
Darwinia was written in segments, in Vancouver, Whitehorse (Yukon), and Toronto. "
1113 ," Niphonympha is a genus of moths of the family Yponomeutidae. "
1114 ," United House Developments is a property development company based in Southampton Street, London. It is active in the construction of social housing, urban regeneration, refurbishment and Public Private Partnerships (PPP). "
1115 ," The 1962 Washington State Cougars football team was an American football team that represented Washington State University in the Athletic Association of Western Universities (AAWU, Big Six) during the 1962 NCAA University Division football season. In their seventh season under head coach Jim Sutherland, the Cougars compiled a 5–4–1 record (1–1 in AAWU, third), and outscored their opponents 213 to 167.The team's statistical leaders included Dave Mathieson with 1,492 passing yards, George Reed with 503 rushing yards, and Hugh Campbell with 848 receiving yards.Midway through the schedule, WSU was undefeated at 4–0–1, equaling their best start since 1936. They received a vote in that week's UPI Coaches Poll (tied for 23rd), but managed only a rally win at neighbor Idaho (in the snow) in the final five games.
After three years as an independent, WSU was admitted to the conference in the summer of 1962; due to advanced scheduling, they played few of the southern members (of California) per season until the late 1960s. The AAWU expanded to eight in 1964 with the addition of Oregon and Oregon State. "
